album_id,album_date_released,album_engineer,album_favorites,album_listens,album_producer,album_title,album_tracks,album_type,album_url,artist_name
16511,5/10/2014,Mike Sin,0,6338,Jeffrey Davison,"Live on WFMU's Shrunken Planet with Jeffrey Davison: May 10, 2014",15,Radio Program,http://freemusicarchive.org/music/Sam_Moss/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison_May_10_2014/,Sam Moss
16512,4/04/2014,,0,4493,,Amoeba Miasma Void,4,Album,http://freemusicarchive.org/music/Gatherer/Amoeba_Miasma_Void/,Gatherer
16514,5/23/2014,,0,742,,[EPV_158] arhat,8,Album,http://freemusicarchive.org/music/dagshenma/arhat/,dagshenma
16515,5/23/2014,Matt Sekel,0,9682,Matt Sekel,Event Horizon,18,Album,http://freemusicarchive.org/music/Mittimus/Event_Horizon/,Mittimus
16516,5/24/2014,,2,13456,,Immersion,5,Album,http://freemusicarchive.org/music/North_Hive/Immersion/,North Hive
16518,3/20/2014,Eddie Palmer,2,12417,Eddie Palmer,Investigates Strange Weather Patterns and the UFO Cults of Cold War Nevada,26,Album,http://freemusicarchive.org/music/The_Fucked_Up_Beat/Investigates_Strange_Weather_Patterns_and_the_UFO_Cults_of_Cold_War/,The Fucked Up Beat
16519,6/26/2005,,1,4573,,Wonderland,4,Album,http://freemusicarchive.org/music/Combo/Wonderland/,Combo
1652,1/01/2007,,0,6611,,TR,0,Album,http://freemusicarchive.org/music/TR/TR/,TR
16521,5/24/2014,,0,1773,,new understandings of modern realities,5,Album,http://freemusicarchive.org/music/keji_al_feju/new_understandings_of_modern_realities/,keji al feju
16522,5/24/2014,,0,4966,,implode,22,Album,http://freemusicarchive.org/music/Rories_The/implode/,The Rories
16523,6/23/2005,,1,10977,,Mass Mutation,9,Album,http://freemusicarchive.org/music/Mutantlab/Mass_Mutation/,Mutantlab
16524,5/24/2014,,1,15648,,ideas and techniques,7,Album,http://freemusicarchive.org/music/lucie_vtkov/ideas_and_techniques/,lucie vítková
16525,5/25/2014,,0,1567,,Time Machines Do Exist,3,Album,http://freemusicarchive.org/music/flaub/Time_Machines_Do_Exist/,flaub
16526,,,0,10568,,Sacrifice Fly (Sampler),4,Album,http://freemusicarchive.org/music/All_Urban_Outfield/Sacrifice_Fly_Sampler/,All Urban Outfield
16527,11/17/2011,,0,25610,,Condom Tune,8,Album,http://freemusicarchive.org/music/SKGB/Condom_Tune/,SKGB
16528,7/02/2012,,0,36066,,Untitled Album,6,Album,http://freemusicarchive.org/music/SKGB/Untitled_Album/,SKGB
16529,6/18/2005,,2,26140,,Felon,11,Album,http://freemusicarchive.org/music/Mystified/Felon/,Mystified
16531,,,0,2331,,Unused Tracks I Found While Cleaning Up My Hardrive,3,Album,http://freemusicarchive.org/music/Justice_Yeldham/Unused_Tracks_I_Found_While_Cleaning_Up_My_Hardrive/,Justice Yeldham
16532,5/26/2014,,0,27035,,The Porridge Mistake,8,Album,http://freemusicarchive.org/music/Uncle_Milk/The_Porridge_Mistake/,Uncle Milk
16533,4/01/2009,,0,3334,,Live at Barkenhoff,3,Album,http://freemusicarchive.org/music/Uncle_Woody_Sullender/Live_at_Barkenhoff/,Uncle Woody Sullender
16534,5/27/2014,,0,6948,,"I Meant To Break Your Will, Never Your Heart",6,Album,http://freemusicarchive.org/music/Schemawound/I_Meant_To_Break_Your_Will_Never_Your_Heart/,Schemawound
16536,5/27/2014,,2,11599,Tam Ferrans,Departure: RMX [4-Track Version],4,Album,http://freemusicarchive.org/music/Nonima/Departure_RMX/,Nonima
16537,5/27/2014,Scott Williams,0,8751,Therese Mahler,"Live on WFMU with Therese - May 26, 2014",8,Album,http://freemusicarchive.org/music/Split_Single/Live_on_WFMU_with_Therese_-_May_26_2014/,Split Single
16538,5/27/2014,,0,1606,,"Live on WFMU's Distort Jersey City with Reed Dunlea - May 20, 2014",1,Album,http://freemusicarchive.org/music/Bernard_Herman/Live_on_WFMUs_Distort_Jersey_City_with_Reed_Dunlea_-_May_20_2014/,Bernard Herman
16539,5/27/2014,Irene Trudel,1,5865,Irene Trudel,"Live on WFMU with Irene - May 5, 2014",7,Album,http://freemusicarchive.org/music/Matt_Sowell/Live_on_WFMU_with_Irene_-_May_5_2014/,Matt Sowell
16540,5/28/2014,,0,809,,derrière,1,Album,http://freemusicarchive.org/music/ce_franois_couture/derrire/,ce françois couture
16542,,,0,3142,,The Man on the Street Where he Lives,14,,http://freemusicarchive.org/music/Lazer_Boy/The_Man_on_the_Street_Where_he_Lives/,Lazer Boy
16543,5/05/2014,Dan Barker,0,908,Dan Bodah,"Live on WFMU's Airborne Event with Dan Bodah may 5, 2014",3,Radio Program,http://freemusicarchive.org/music/Hallock_Hill/Live_on_WFMUs_Airborne_Event_with_Dan_Bodah_may_5_2014/,Hallock Hill
16545,5/10/2014,,0,3990,,"Live on WFMU's Cherry Blossom Clinic with Terre T: May 10, 2014",8,Radio Program,http://freemusicarchive.org/music/Priests/Live_on_WFMUs_Cherry_Blossom_Clinic_with_Terre_T_May_10_2014/,Priests
16547,5/29/2014,Stu Rutherford,0,1976,Julie,Live on WFMU's Dark Night of the Soul with Julie: May 29th,7,Live Performance,http://freemusicarchive.org/music/Dead_Leaf_Echo/Live_on_WFMUs_Dark_Night_of_the_Soul_with_Julie_May_29th/,Dead Leaf Echo
16549,5/30/2014,,1,25900,,Classwar Karaoke - 0026 Survey,189,Album,http://freemusicarchive.org/music/Classwar_Karaoke/Classwar_Karaoke_-_0026_Survey/,Classwar Karaoke
16550,,,0,6448,,"Live on WFMU's My Castle of Quiet, 7.May.2014",6,Album,http://freemusicarchive.org/music/Through_Thorn_and_Brier/Live_on_WFMUs_My_Castle_of_Quiet_7May2014/,Through Thorn and Brier
16552,3/20/2014,Eddie Palmer,2,23291,Eddie Palmer,Investigates Strange Weather Patterns and the UFO Cults of Cold War Nevada (B Sides),14,Album,http://freemusicarchive.org/music/The_Fucked_Up_Beat/Investigates_Strange_Weather_Patterns_and_the_UFO_Cults_of_Cold_War_Nevada_B_Sides/,The Fucked Up Beat
16553,5/31/2014,,0,7822,,Triple Connection,6,Album,http://freemusicarchive.org/music/Gotesman_Razin_Mikryukov/Triple_Connection/,Gotesman Razin Mikryukov
16554,,,0,12071,,Nine in Three,9,,http://freemusicarchive.org/music/Derek_Clegg/Nine_in_Three/,Derek Clegg
16555,5/31/2014,,5,55663,,Music for Malls,6,Album,http://freemusicarchive.org/music/Lee_Rosevere/Music_for_Malls/,Lee Rosevere
1656,12/19/2008,,0,2861,,"Live at WFMU on Dan Bodah's Show Oct 19, 2008",8,Radio Program,http://freemusicarchive.org/music/Dan_Friel/Live_at_WFMU_on_Dan_Bodahs_Show_Oct_19_2008/,Dan Friel
16561,,,0,12886,,Demo/ EP (The Elegant Look of New),4,Album,http://freemusicarchive.org/music/Night_Rally/Demo_EP/,Night Rally
16565,3/27/2012,,0,23485,,Perspective,18,Album,http://freemusicarchive.org/music/Hezzel/Perspective/,Hezzel
16566,,,1,16324,,Beside Yr 90s,2,Album,http://freemusicarchive.org/music/The_New_Mystikal_Troubadours/Beside_Yr_90s/,The New Mystikal Troubadours
16568,,,1,25775,,& Rafael Dionísio - Uma Desgraça Nunca Vem Só,8,Album,http://freemusicarchive.org/music/Stealing_Orchestra/_Rafael_Dionsio_-_Uma_Desgraa_Nunca_Vem_S/,Stealing Orchestra
16569,6/04/2014,,0,1571,,Augmented Landscapes,4,Album,http://freemusicarchive.org/music/Chris_Lynn__Daniel_Barbiero/Augmented_Landscapes/,Chris Lynn & Daniel Barbiero
1657,8/11/2008,Trent Wolbe,8,35251,Jason Sigal,Live at WFMU on Talk's Cheap 8/11/2008,6,Live Performance,http://freemusicarchive.org/music/Kurt_Vile/Live_at_WFMU_on_Talks_Cheap_8112008/,Kurt Vile
16572,6/05/2014,,0,4561,,"Live on WFMU's Shrunken Planet with Jeffrey Davison - May 24, 2014",5,Album,http://freemusicarchive.org/music/Julie_Byrne/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison_-_May_24_2014/,Julie Byrne
16573,6/05/2014,Irene Trudel,0,8669,Irene Trudel,"Live on WFMU with Irene - June 2, 2014",7,Album,http://freemusicarchive.org/music/Elysian_Fields/Live_on_WFMU_with_Irene_-_June_2_2014/,Elysian Fields
16575,6/06/2014,,0,8148,,Innermost Outerspace,3,Album,http://freemusicarchive.org/music/Invisible_Prism/Innermost_Outerspace/,Invisible Prism
16576,6/05/2014,,2,8517,,la caja,7,Album,http://freemusicarchive.org/music/andrs_elstein/la_caja/,andrés elstein
16578,,,0,2234,,the house of wah sun wah,2,Album,http://freemusicarchive.org/music/keji_al_feju/the_house_of_wah_sun_wah/,keji al feju
16579,8/13/2013,,0,5355,,@@ERROR,6,Album,http://freemusicarchive.org/music/Schemawound/ERROR_1266/,Schemawound
1658,1/08/2009,Gil Shuster,3,21880,Terre T,Live at WFMU on Terre T's Show on 7/16/2008,0,Live Performance,http://freemusicarchive.org/music/Dengue_Fever/Live_at_WFMU_on_Terre_Ts_Show_on_7162008/,Dengue Fever
16580,6/06/2014,,0,7357,,Diligencia,5,Album,http://freemusicarchive.org/music/Glass_Boy/Diligencia/,Glass Boy
16581,3/07/2012,,1,14619,,Fake Hero,11,Album,http://freemusicarchive.org/music/Beta_Dog/Fake_Hero/,Beta Dog
16582,,,0,1521,,Tail Chaser EP,3,Album,http://freemusicarchive.org/music/Frequent/Tail_Chaser_EP/,Frequent
16583,6/07/2014,,1,36101,,Movements,11,Album,http://freemusicarchive.org/music/Janne_Nummela/Movements/,Janne Nummela
16584,6/07/2014,,0,8704,,Музыкальные Вибрации,8,Album,http://freemusicarchive.org/music/Konstantin_Zed/__1922/,Константин Зед
16586,6/09/2014,,0,7539,,"Ciao Jaakko 7""",3,Album,http://freemusicarchive.org/music/Jaakko/Ciao_Jaakko_7/,Jaakko
16588,,,0,5502,,Bollocks titan,16,Album,http://freemusicarchive.org/music/Titan/Bollocks_titan/,Titan
16589,,,0,11714,,Welcome to Dinosaur Jugnot,7,Album,http://freemusicarchive.org/music/Dinosaur_Jugnot/Welcome_to_Dinosaur_Jugnot/,Dinosaur Jugnot
16590,,,0,19729,,VOLUME 3,21,Album,http://freemusicarchive.org/music/Krebs/VOLUME_3/,Krebs
16594,,,0,16702,,From Celephais,11,Album,http://freemusicarchive.org/music/Kevin_Bryce/From_Celephais/,Kevin Bryce
16596,6/12/2014,Ernie Indradat,0,6357,Keili,"Live on WFMU's Beastin' The Airwaves! with Keili - June 7, 2014",7,Album,http://freemusicarchive.org/music/Crazy_Pills/Live_on_WFMIs_Beastin_The_Airwaves_with_Keili_-_June_7_2014/,Crazy Pills
16597,6/12/2014,Guy Weltchek & Jon Flores,1,9181,Julie Bennack,"Live on WFMU's Dark Night of the Soul with Julie - June 12, 2014",7,Album,http://freemusicarchive.org/music/Psyche_Corporation/Live_on_WFMUs_Dark_Night_of_the_Soul_with_Julie_-_June_12_2014/,Psyche Corporation
16598,5/27/2014,,0,1863,,Erzfeind,4,Album,http://freemusicarchive.org/music/Wilted_Woman/Erzfeind/,Wilted Woman
1660,12/19/2008,,0,623,,Los Llamarada Live at WFMU on Brian's Show on 11/18/2008,2,Live Performance,http://freemusicarchive.org/music/Los_Llamarada/Los_Llamarada_Live_at_WFMU_on_Brians_Show_on_11182008/,Los Llamarada
16600,,,0,20186,,Apache Tomcat,10,Album,http://freemusicarchive.org/music/Apache_Tomcat/Apache_Tomcat_1089/,Apache Tomcat
16601,,,1,28887,,Thank God For Secular Humanists,10,Album,http://freemusicarchive.org/music/Apache_Tomcat/Thank_God_For_Secular_Humanists/,Apache Tomcat
16604,,,6,76174,,Classics By Request,10,Album,http://freemusicarchive.org/music/Apache_Tomcat/Classics_By_Request/,Apache Tomcat
16605,6/06/2014,,0,4368,,"Smile, Echelon Knows",4,Album,http://freemusicarchive.org/music/Telegraphy/Smile_Echelon_Knows/,Telegraphy
16606,6/14/2014,,19,105501,,Evening Colors,9,Album,http://freemusicarchive.org/music/Kai_Engel/Evening_Colors/,Kai Engel
16607,6/02/2014,,3,38412,,Brooklyn 2 Brooklyn,5,Album,http://freemusicarchive.org/music/Miami_Slice/Brooklyn_2_Brooklyn/,Miami Slice
16608,6/10/2014,,3,28830,,Pushing Through The Pavement,15,Album,http://freemusicarchive.org/music/The_Polish_Ambassador/Pushing_Through_The_Pavement/,The Polish Ambassador
16609,6/09/2014,,0,2492,,Visions Of Vactrols,6,Album,http://freemusicarchive.org/music/Elbee/Visions_Of_Vactrols/,Elbee
1661,3/29/2004,,2,9556,Dan Deacon,Twacky Cats,5,Album,http://freemusicarchive.org/music/Dan_Deacon/Twacky_Cats/,Dan Deacon
16610,6/16/2014,,1,23635,,Altered States Of Mind,10,Album,http://freemusicarchive.org/music/Illl/Altered_States_Of_Mind/,Illl
16611,2/27/2005,,0,5316,,MCMLII,4,Album,http://freemusicarchive.org/music/Phelios/MCMLII/,Phelios
16612,2/13/2005,,1,6363,,Buba Calinou,10,Album,http://freemusicarchive.org/music/Nicky_Apple/Buba_Calinou/,Nicky Apple
16613,1/31/2005,,0,2859,,Time Exp,5,Album,http://freemusicarchive.org/music/Jari_Pitkanen/Time_Exp/,Jari Pitkanen
16614,1/15/2005,,0,4070,,Insect's Brain,7,Album,http://freemusicarchive.org/music/Krabatof_Philharmonic_Orchestra/Insects_Brain/,Krabatof Philharmonic Orchestra
16615,12/01/2013,,1,1309,,Veridical Dream,1,Album,http://freemusicarchive.org/music/Remote_Hearing/Remote_Hearing_1/,Remote Hearing
16616,6/10/2014,,0,3413,,Stone Soup,5,Album,http://freemusicarchive.org/music/Remote_Hearing/Stone_Soup/,Remote Hearing
16618,6/01/2013,,0,27073,,Music Factory,74,Album,http://freemusicarchive.org/music/Music_Factory/Music_Factory/,Music Factory
16619,3/06/2013,,5,52963,,Disco Cuts,4,Album,http://freemusicarchive.org/music/Miami_Slice/Disco_Cuts/,Miami Slice
1662,,Trent Wolbe,4,5021,Jason Sigal,Live at WFMU on Talk's Cheap 12/16/2008,4,Live Performance,http://freemusicarchive.org/music/Barnacled/Live_at_WFMU_on_Talks_Cheap_12162008/,Barnacled
16620,4/08/2014,,1,2400,,She's Not Home,4,Album,http://freemusicarchive.org/music/VYVCH/Shes_Not_Home/,VYVCH
16621,5/20/2014,,2,17441,,The Unattainable RE:mixx Instrumentals,9,Album,http://freemusicarchive.org/music/Deadly_Combo/The_Unattainable_REmixx_Instrumentals/,Deadly Combo
16622,5/06/2014,,1,2805,,Cast All Doubts,6,Album,http://freemusicarchive.org/music/CM_aka_Creative/Cast_All_Doubts/,CM aka Creative
16623,5/27/2014,,1,1809,,The Mixtape Sessions,5,Album,http://freemusicarchive.org/music/CM_aka_Creative/The_Mixtape_Sessions/,CM aka Creative
16624,5/30/2014,,2,9597,,Commodify Your Dissent,5,Album,http://freemusicarchive.org/music/Walt_Thisney/Commodify_Your_Dissent/,Walt Thisney
16625,6/10/2014,,1,3813,,Vocalises,15,Album,http://freemusicarchive.org/music/Serhio_Efremis__Elli_Q/Vocalises/,Serhio Efremis & Elli Q
16626,10/24/2004,,1,5427,,trace(s),5,Album,http://freemusicarchive.org/music/fp/traces/,fp
16627,10/09/2004,,0,4077,,Conv,5,Album,http://freemusicarchive.org/music/Jari_Pitkanen/Conv/,Jari Pitkanen
16629,,,1,15743,,MAGICKOWPOODISCO,9,Album,http://freemusicarchive.org/music/Ergo_Phizmiz/MAGICKOWPOODISCO/,Ergo Phizmiz
1663,9/15/2008,,1,5047,,Fuck Buttons Live at ATP NY 2008,3,Live Performance,http://freemusicarchive.org/music/Fuck_Buttons/Fuck_Buttons_Live_at_ATP_NY_2008/,Fuck Buttons
16630,6/18/2014,,0,14175,,Astral Dynamics,7,Album,http://freemusicarchive.org/music/Dj_Somatix/Astral_Dynasty/,Dj Somatix
16631,,,0,34356,,Paleolithic Serenade: Live Recordings 2013-14,16,Album,http://freemusicarchive.org/music/Ergo_Phizmiz/Paleolithic_Serenade_Live_Recordings_2013-14/,Ergo Phizmiz
16632,6/09/2014,Stu Rutherford,0,1388,Therese Mahler,"Live on WFMU with Therese: June 9, 2014",8,Radio Program,http://freemusicarchive.org/music/The_Everymen/Live_on_WFMU_with_Therese_June_9_2014/,The Everymen
16633,6/19/2014,Irene Trudel,3,38834,Julie Bennack,"Live on WFMU's Dark Night of the Soul with Julie - June 19, 2014",9,Album,http://freemusicarchive.org/music/milie_Simon/Live_on_WFMUs_Dark_Night_of_the_Soul_with_Julie_-_June_19_2014/,Émilie Simon
16634,6/19/2014,"Jean-Paul Gautreaux, Scott Williams",1,4600,Irwin Chusid,"Live on WFMU with Irwin Chusid - June 18, 2014",5,Album,http://freemusicarchive.org/music/Courtney_Barnett/Live_on_WFMU_with_Irwin_Chusid_-_June_18_2014/,Courtney Barnett
16635,6/19/2014,Irene Trudel,0,3998,Irene Trudel,"Live on WFMU with Irene - June 17, 2014",5,Album,http://freemusicarchive.org/music/Marissa_Nadler/Live_on_WFMU_with_Irene_-_June_17_2014/,Marissa Nadler
16636,6/18/2014,Jason Sigal,1,1605,Josh Landes,"Live on WFMU's Infinite Distortion: June 18, 2014",5,Album,http://freemusicarchive.org/music/Ed_Schraders_Music_Beat/Live_on_WFMUs_Infinite_Distortion_June_18_2014/,Ed Schrader's Music Beat
16637,11/22/2012,,4,19717,,Reflected.10x10,10,Album,http://freemusicarchive.org/music/Westy_Reflector/Reflected_10x10/,Westy Reflector
16638,6/21/2014,,1,1461,,Mpire of Desire,4,Album,http://freemusicarchive.org/music/Walt_Thisney/Mpire_of_Desire/,Walt Thisney
16639,6/21/2014,,0,7405,,nxAM / Iteration#1,4,Album,http://freemusicarchive.org/music/Miquel_Parera/nxAM__Iteration1/,Miquel Parera
1664,9/18/2008,,4,2135,Scott Williams,Wooden Shjips Live at ATP NY 2008,5,Live Performance,http://freemusicarchive.org/music/Wooden_Shjips/Wooden_Shjips_Live_at_ATP_NY_2008/,Wooden Shjips
16640,7/15/2004,,0,2830,,Era uma vez uma cortina...,8,Album,http://freemusicarchive.org/music/Aquarelle/Era_uma_vez_uma_cortina/,Aquarelle
16641,7/04/2004,,0,2940,,offear.ep,5,Album,http://freemusicarchive.org/music/NNY/offearep/,NNY
16642,,,47,297860,,Petal,14,,http://freemusicarchive.org/music/Broke_For_Free/Petal/,Broke For Free
16643,12/16/2011,,0,40372,,The Floor Is Now Lava,15,Album,http://freemusicarchive.org/music/No_Loli-Gagging/The_Floor_Is_Now_Lava/,No Loli-Gagging
16644,5/08/2004,,0,4005,,Off The Bridge,3,Album,http://freemusicarchive.org/music/Rngmnn/Off_The_Bridge/,Rngmnn
16646,6/23/2014,,1,4242,,Wildtape,4,Album,http://freemusicarchive.org/music/mildtape/Wildtape/,mildtape
16647,6/24/2014,Vince Ratti,3,9155,Vince Ratti,Erratics,5,Album,http://freemusicarchive.org/music/Aniqatia/Erratics/,Aniqatia
16648,4/22/2014,Gregg Williams,0,1189,,I Touch You Honey,1,Single Tracks,http://freemusicarchive.org/music/Souvenir_Driver/Living_Water/,Souvenir Driver
16649,6/24/2014,,0,1504,,nxAM / Iteration#2,4,Album,http://freemusicarchive.org/music/Miquel_Parera/nxAM__Iteration2/,Miquel Parera
1665,9/19/2008,,0,4857,,Live at ATP 2008,0,Live Performance,http://freemusicarchive.org/music/Le_Volume_Courbe/Live_at_ATP_2008/,Le Volume Courbe
16650,,,0,1021,,nxAM / Live,1,Album,http://freemusicarchive.org/music/Miquel_Parera/nxAM__Live/,Miquel Parera
16651,6/24/2014,Irene Trudel,2,3757,Irene Trudel,"Live on WFMU with Irene - June 23, 2014",8,Album,http://freemusicarchive.org/music/Meaner_Pencil/Live_on_WFMU_with_Irene_-_June_23_2014/,Meaner Pencil
16652,6/24/2014,,2,8809,,"Live at WFMU's The Long Rally with Scott McDowell - June 23, 2014",5,Album,http://freemusicarchive.org/music/Peter_Kerlin_Octet/Live_at_WFMUs_The_Long_Rally_with_Scott_McDowell_-_June_23_2014/,Peter Kerlin Octet
16653,6/24/2014,Glenn Luttman,2,16833,Thomas Storck,"Live on WFMU's Dangerous for the Brain - June 14, 2014",7,Album,http://freemusicarchive.org/music/pHoaming_Edison/Live_on_WFMUs_Dangerous_for_the_Brain_-_June_14_2014/,pHoaming Edison
16654,6/24/2014,"Matt Marando, Mario Santana, Scott Williams",0,16746,Chris M.,"Live on WFMU's Imaginary Radio with Chris M. - June 20, 2014",4,Album,http://freemusicarchive.org/music/Mutilation_Rites/Live_on_WFMUs_Imaginary_Radio_with_Chris_M_-_June_20_2014/,Mutilation Rites
16656,5/07/2004,,0,747,,Fanahej,3,Album,http://freemusicarchive.org/music/ILI/Fanahej/,ILI
16658,6/17/2014,"Joel Gutman, Matt Warwick, Scott Williams",0,573,Joe Belock,"Live on WFMU's Three Chord Monte with Joe Belock: June 17, 2014",7,Radio Program,http://freemusicarchive.org/music/When_Particles_Collide/Live_on_WFMUs_Three_Chord_Monte_with_Joe_Belock_June_17_2014/,When Particles Collide
16659,6/15/2014,,1,224,Daniel Blumin,"Live on WFMU with Daniel Blumin: June 15, 2014",1,Radio Program,http://freemusicarchive.org/music/Tsembla/Live_on_WFMU_with_Daniel_Blumin_June_15_2014/,Tsembla
1666,9/19/2008,,6,11424,,"Live on WFMU from ATP NY, 2008",13,Live Performance,http://freemusicarchive.org/music/Brian_Jonestown_Massacre/Live_on_WFMU_from_ATP_NY_2008/,Brian Jonestown Massacre
16660,6/17/2014,,0,964,,Live at Casa del Popolo,1,Live Performance,http://freemusicarchive.org/music/Le_fruit_vert/Live_at_Casa_del_Popolo/,Le fruit vert
16662,1/14/2014,,1,2297,,@@VERSION,6,Album,http://freemusicarchive.org/music/Schemawound/VERSION/,Schemawound
16663,1/20/2013,,0,2732,,@@TRANCOUNT,7,Album,http://freemusicarchive.org/music/Schemawound/TRANCOUNT/,Schemawound
16664,6/28/2014,,0,3530,,No Name EP,2,Album,http://freemusicarchive.org/music/We_Are_All_Alone/No_Name_EP/,We Are All Alone
1667,3/13/2008,,0,3361,,"The Bad Trips Live WFMU SXSW Showcase at Spiro's in Austin, TX on 3/14/2008",2,Live Performance,http://freemusicarchive.org/music/The_Bad_Trips/The_Bad_Trips_Live_WFMU_SXSW_Showcase_at_Spiros_in_Austin_TX_on_3142008/,The Bad Trips
16671,7/01/2014,,0,6398,,Ergo Phizmiz Spells Trouble,3,Album,http://freemusicarchive.org/music/Ergo_Phizmiz/Ergo_Phizmiz_Spells_Trouble/,Ergo Phizmiz
16672,7/01/2014,,0,20160,,Toute Est Impossible,14,Album,http://freemusicarchive.org/music/Alaclair_Ensemble/Toute_Est_Impossible/,Alaclair Ensemble
16673,7/01/2014,,0,6107,,Music For A Rainy Day,10,Album,http://freemusicarchive.org/music/Uncle_Neptune/Music_For_A_Rainy_Day/,Uncle Neptune
16674,,,1,3310,,Business Box,4,Album,http://freemusicarchive.org/music/Audeka/Business_Box/,Audeka
